AnimalID,Name_Provided,DateTime_Intake,FoundLocation,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,binary_outcome,ColorOriginal,BreedOriginal,percent,SexKnown,CatOrDog,AgeIntake_bins,SickOrInjured
A814439,Yes,2020-02-29 12:32:00,Austin (TX),Owner Surrender,Normal,Other,Intact Male,549,Pure Breed,Dark,2020-03-01 15:41:00,2018-08-29 00:00:00,Intact Male,550,0.0,Brown,Guinea Pig,0.11655011655011654,1,0,"(366.0, 730.0]",0
A814438,Yes,2020-02-29 12:32:00,Austin (TX),Owner Surrender,Normal,Other,Intact Male,549,Pure Breed,Light,2020-03-01 15:39:00,2018-08-29 00:00:00,Intact Male,550,0.0,Calico,Guinea Pig,0.11655011655011654,1,0,"(366.0, 730.0]",0
A814437,Yes,2020-02-29 12:32:00,Austin (TX),Owner Surrender,Normal,Other,Intact Male,549,Pure Breed,Light,2020-03-01 15:39:00,2018-08-29 00:00:00,Intact Male,550,0.0,Calico,Guinea Pig,0.11655011655011654,1,0,"(366.0, 730.0]",0
A814435,No,2020-02-29 12:06:00,Austin (TX),Stray,Normal,Cat,Intact Male,365,Pure Breed,Light,2020-03-04 10:40:00,2019-03-01 00:00:00,Intact Male,369,0.0,Orange Tabby/White,Domestic Medium Hair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814434,No,2020-02-29 12:06:00,Austin (TX),Stray,Normal,Cat,Intact Male,365,Pure Breed,Dark,2020-03-04 10:41:00,2019-03-01 00:00:00,Intact Male,369,0.0,Brown Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814433,No,2020-02-29 12:05:00,Travis (TX),Wildlife,Injured,Other,Unknown,4,Pure Breed,Light,2020-02-29 12:13:00,2020-02-25 00:00:00,Unknown,4,1.0,Gray,Rabbit Sh,0.7042253521126761,0,0,"(-1.001, 50.4]",1
A814432,Yes,2020-03-02 15:41:00,Austin (TX),Public Assist,Normal,Cat,Neutered Male,367,Pure Breed,Dark,2020-03-10 13:23:00,2019-03-01 00:00:00,Neutered Male,375,0.0,Brown Tabby/White,Domestic Medium Hair,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814430,No,2020-02-29 11:28:00,Austin (TX),Stray,Normal,Dog,Intact Male,84,Mixed Breed,Light,2020-03-04 17:05:00,2019-12-07 00:00:00,Neutered Male,88,0.0,White/Brown,Jack Russell Terrier Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814429,Yes,2020-02-29 11:28:00,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,1826,Pure Breed,Light,2020-02-29 17:49:00,2015-03-01 00:00:00,Neutered Male,1826,0.0,White/Fawn,Shih Tzu,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814428,No,2020-02-29 10:43:00,Austin (TX),Stray,Normal,Cat,Intact Female,92,Mixed Breed,Light,2020-03-04 20:06:00,2019-11-29 00:00:00,Spayed Female,96,0.0,Gray Tabby/White,Domestic Longhair Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814427,No,2020-02-29 10:43:00,Austin (TX),Stray,Normal,Cat,Intact Female,92,Mixed Breed,Light,2020-03-06 17:31:00,2019-11-29 00:00:00,Spayed Female,98,0.0,Gray Tabby,Domestic Longhair Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814426,No,2020-02-29 10:43:00,Austin (TX),Stray,Normal,Cat,Intact Male,92,Mixed Breed,Light,2020-03-06 17:51:00,2019-11-29 00:00:00,Neutered Male,98,0.0,Gray Tabby,Domestic Longhair Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814424,Yes,2020-02-29 10:41:00,Austin (TX),Stray,Normal,Dog,Intact Female,77,Pure Breed,Light,2020-03-06 18:05:00,2019-12-14 00:00:00,Spayed Female,83,0.0,Blue Merle,Catahoula,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814423,No,2020-02-29 09:05:00,Austin (TX),Stray,Normal,Dog,Intact Male,365,Pure Breed,Light,2020-03-04 15:55:00,2019-03-01 00:00:00,Intact Male,369,0.0,White/Black,Labrador Retriever/Standard Poodle,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814419,No,2020-02-29 08:49:00,Austin (TX),Stray,Normal,Dog,Intact Male,730,Pure Breed,Dark,2020-03-01 14:51:00,2018-03-01 00:00:00,Intact Male,731,0.0,Black/White,Siberian Husky,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814402,No,2020-02-29 03:48:00,Travis (TX),Wildlife,Normal,Bat,Unknown,365,Pure Breed,Dark,2020-02-29 09:40:00,2019-03-01 00:00:00,Unknown,365,1.0,Brown,Bat,0.11655011655011654,0,0,"(155.0, 365.0]",0
A814401,No,2020-02-29 03:35:00,Travis (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-29 09:38:00,2018-03-01 00:00:00,Unknown,730,1.0,Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A814398,Yes,2020-02-28 22:45:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,1095,Pure Breed,Dark,2020-03-12 12:34:00,2017-02-28 00:00:00,Spayed Female,1108,0.0,Black/White,Labrador Retriever,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A814395,Yes,2020-02-28 18:31:00,Austin (TX),Stray,Normal,Dog,Neutered Male,5112,Pure Breed,Light,2020-02-29 12:33:00,2006-03-01 00:00:00,Neutered Male,5113,0.0,Tricolor,Irish Wolfhound/German Shepherd,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814381,No,2020-02-28 16:18:00,Austin (TX),Stray,Normal,Cat,Intact Female,153,Mixed Breed,Dark,2020-03-05 14:57:00,2019-09-28 00:00:00,Intact Female,159,0.0,Chocolate,Burmese Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814375,No,2020-02-28 15:45:00,Austin (TX),Stray,Normal,Dog,Intact Male,730,Mixed Breed,Dark,2020-03-03 17:15:00,2018-02-28 00:00:00,Neutered Male,734,0.0,Brown/White,Cardigan Welsh Corgi Mix,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814374,No,2020-02-28 15:33:00,Austin (TX),Stray,Normal,Other,Intact Male,365,Pure Breed,Light,2020-03-03 16:47:00,2019-02-28 00:00:00,Intact Male,369,0.0,Gray,Dwarf Hotot,0.11655011655011654,1,0,"(155.0, 365.0]",0
A814372,Yes,2020-02-28 15:14:00,Austin (TX),Stray,Normal,Dog,Intact Female,1095,Pure Breed,Light,2020-02-28 19:14:00,2017-02-28 00:00:00,Intact Female,1095,0.0,Gold,Golden Retriever,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A814371,Yes,2020-02-28 15:15:00,Outside Jurisdiction,Stray,Normal,Dog,Intact Female,365,Pure Breed,Light,2020-02-29 12:38:00,2019-02-28 00:00:00,Intact Female,366,0.0,Fawn,American Staffordshire Terrier,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814370,Yes,2020-02-28 15:15:00,Outside Jurisdiction,Stray,Normal,Dog,Intact Female,365,Pure Breed,Light,2020-02-29 12:37:00,2019-02-28 00:00:00,Intact Female,366,0.0,Fawn/White,American Staffordshire Terrier,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814368,No,2020-02-28 14:15:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,77,Pure Breed,Dark,2020-03-01 19:12:00,2019-12-13 00:00:00,Spayed Female,79,0.0,Black,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814367,No,2020-02-28 14:15:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,77,Pure Breed,Dark,2020-03-01 19:09:00,2019-12-13 00:00:00,Neutered Male,79,0.0,Black/White,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814366,No,2020-02-28 14:15:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,77,Pure Breed,Dark,2020-03-02 13:02:00,2019-12-13 00:00:00,Neutered Male,80,0.0,Black/White,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814365,Yes,2020-02-28 14:12:00,Travis (TX),Owner Surrender,Normal,Cat,Spayed Female,4748,Mixed Breed,Dark,2020-03-02 14:07:00,2007-02-28 00:00:00,Spayed Female,4751,0.0,Brown Tabby,Domestic Shorthair Mix,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814364,Yes,2020-02-28 14:12:00,Travis (TX),Owner Surrender,Normal,Cat,Spayed Female,4748,Mixed Breed,Light,2020-03-02 14:09:00,2007-02-28 00:00:00,Spayed Female,4751,0.0,Blue,Domestic Shorthair Mix,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814363,Yes,2020-02-28 14:15:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,77,Pure Breed,Light,2020-03-01 16:41:00,2019-12-13 00:00:00,Spayed Female,79,0.0,White,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814361,No,2020-02-28 14:01:00,Travis (TX),Owner Surrender,Nursing,Dog,Unknown,9,Mixed Breed,Dark,2020-03-10 12:54:00,2020-02-19 00:00:00,Unknown,20,1.0,Brown,Chihuahua Shorthair Mix,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A814360,No,2020-02-28 14:01:00,Travis (TX),Owner Surrender,Nursing,Dog,Unknown,9,Mixed Breed,Dark,2020-03-17 15:21:00,2020-02-19 00:00:00,Unknown,27,1.0,Brown,Chihuahua Shorthair Mix,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A814359,No,2020-02-28 14:01:00,Travis (TX),Owner Surrender,Nursing,Dog,Intact Female,9,Mixed Breed,Light,2020-03-18 11:38:00,2020-02-19 00:00:00,Intact Female,28,0.0,Tricolor,Chihuahua Shorthair Mix,0.11655011655011654,1,1,"(-1.001, 50.4]",0
A814358,Yes,2020-02-28 13:59:00,Austin (TX),Owner Surrender,Sick,Dog,Intact Female,92,Pure Breed,Light,2020-02-28 19:24:00,2019-11-28 00:00:00,Intact Female,92,0.0,White/Brown,Chihuahua Shorthair,0.7042253521126761,1,1,"(76.0, 155.0]",1
A814354,No,2020-02-28 13:20:00,Austin (TX),Stray,Injured,Cat,Intact Male,730,Pure Breed,Dark,2020-03-04 00:00:00,2018-02-28 00:00:00,Intact Male,735,0.0,Black Smoke/White,Domestic Shorthair,0.7042253521126761,1,1,"(366.0, 730.0]",1
A814353,Yes,2020-02-28 13:04:00,Leander (TX),Stray,Normal,Cat,Neutered Male,123,Pure Breed,Dark,2020-02-29 14:27:00,2019-10-28 00:00:00,Neutered Male,124,0.0,Brown Tabby/White,Abyssinian,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814352,No,2020-02-28 12:42:00,Austin (TX),Stray,Normal,Dog,Intact Female,184,Pure Breed,Dark,2020-03-03 14:46:00,2019-08-28 00:00:00,Spayed Female,188,0.0,Black/Brown,Border Terrier,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814351,Yes,2020-02-28 12:25:00,Austin (TX),Stray,Normal,Dog,Intact Male,365,Pure Breed,Dark,2020-03-12 12:10:00,2019-02-28 00:00:00,Neutered Male,378,0.0,Black/White,Border Collie,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814350,Yes,2020-02-28 12:25:00,Austin (TX),Stray,Normal,Dog,Intact Female,365,Pure Breed,Light,2020-03-07 16:25:00,2019-02-28 00:00:00,Spayed Female,373,0.0,Sable/White,Siberian Husky/Alaskan Malamute,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814349,Yes,2020-02-28 12:27:00,Austin (TX),Stray,Normal,Dog,Intact Male,365,Pure Breed,Light,2020-03-07 12:16:00,2019-02-28 00:00:00,Neutered Male,373,0.0,Blue Tick/Tricolor,Australian Cattle Dog,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814341,Yes,2020-02-28 11:33:00,Austin (TX),Stray,Normal,Dog,Intact Male,730,Pure Breed,Light,2020-03-17 12:58:00,2018-02-28 00:00:00,Neutered Male,748,0.0,Tan,Chihuahua Shorthair/Pug,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814339,Yes,2020-02-28 11:30:00,Manor (TX),Stray,Normal,Cat,Intact Male,365,Pure Breed,Dark,2020-03-04 17:38:00,2019-02-28 00:00:00,Neutered Male,370,0.0,Brown Tabby/White,Domestic Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814338,Yes,2020-02-28 11:30:00,Outside Jurisdiction,Stray,Normal,Cat,Neutered Male,365,Pure Breed,Light,2020-03-03 17:15:00,2019-02-28 00:00:00,Neutered Male,369,0.0,Orange Tabby/White,Domestic Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814337,No,2020-02-28 10:27:00,Austin (TX),Abandoned,Normal,Dog,Intact Female,365,Pure Breed,Dark,2020-03-03 16:48:00,2019-02-28 00:00:00,Spayed Female,369,0.0,Brown/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814334,No,2020-02-27 20:17:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-28 13:04:00,2018-02-27 00:00:00,Unknown,731,1.0,Brown/Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A814333,No,2020-02-27 18:50:00,Austin (TX),Stray,Nursing,Cat,Unknown,4,Pure Breed,Dark,2020-02-28 11:53:00,2020-02-23 00:00:00,Unknown,5,0.0,Black/White,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A814332,No,2020-02-27 18:50:00,Austin (TX),Stray,Nursing,Cat,Unknown,4,Pure Breed,Dark,2020-02-28 11:53:00,2020-02-23 00:00:00,Unknown,5,0.0,Black/White,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A814331,No,2020-02-27 18:50:00,Austin (TX),Stray,Nursing,Cat,Unknown,4,Pure Breed,Dark,2020-02-28 11:52:00,2020-02-23 00:00:00,Unknown,5,0.0,Black/White,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A814330,No,2020-02-27 18:50:00,Austin (TX),Stray,Nursing,Cat,Unknown,4,Pure Breed,Dark,2020-02-28 11:52:00,2020-02-23 00:00:00,Unknown,5,0.0,Black/White,Domestic Shorthair,0.11655011655011654,0,1,"(-1.001, 50.4]",0
A814327,Yes,2020-02-27 18:17:00,Austin (TX),Abandoned,Normal,Cat,Spayed Female,580,Pure Breed,Dark,2020-02-28 18:47:00,2018-07-27 00:00:00,Spayed Female,581,0.0,Tortie,Domestic Medium Hair,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814323,No,2020-02-27 18:02:00,Austin (TX),Stray,Normal,Dog,Intact Female,730,Mixed Breed,Light,2020-03-02 16:14:00,2018-02-27 00:00:00,Spayed Female,734,0.0,Tan/White,Dachshund Mix,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814322,Yes,2020-02-27 17:28:00,Austin (TX),Stray,Normal,Dog,Intact Male,1095,Pure Breed,Dark,2020-02-28 11:50:00,2017-02-27 00:00:00,Intact Male,1096,0.0,Black,Labrador Retriever,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A814321,Yes,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Female,75,Pure Breed,Dark,2020-03-06 18:52:00,2019-12-14 00:00:00,Spayed Female,83,0.0,Black,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814319,Yes,2020-03-15 15:19:00,Pflugerville (TX),Owner Surrender,Normal,Dog,Spayed Female,92,Pure Breed,Dark,2020-03-15 16:35:00,2019-12-14 00:00:00,Spayed Female,92,0.0,Black,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814318,No,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Female,84,Pure Breed,Light,2020-03-02 17:14:00,2019-12-05 00:00:00,Spayed Female,88,0.0,White,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814317,Yes,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Female,84,Pure Breed,Light,2020-03-02 18:02:00,2019-12-05 00:00:00,Spayed Female,88,0.0,White/Black,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814316,No,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Male,84,Pure Breed,Light,2020-03-02 16:41:00,2019-12-05 00:00:00,Neutered Male,88,0.0,Fawn/White,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814315,No,2020-02-27 16:47:00,Travis (TX),Stray,Normal,Dog,Intact Female,84,Pure Breed,Dark,2020-03-02 16:41:00,2019-12-05 00:00:00,Spayed Female,88,0.0,Chocolate/White,Labrador Retriever/Pit Bull,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814310,Yes,2020-02-27 15:17:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1095,Pure Breed,Light,2020-03-04 11:56:00,2017-02-27 00:00:00,Neutered Male,1101,0.0,White,Great Pyrenees,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A814307,No,2020-02-27 15:19:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-27 15:57:00,2018-02-27 00:00:00,Unknown,730,1.0,Brown/Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A814306,Yes,2020-02-27 14:52:00,Travis (TX),Stray,Normal,Dog,Intact Female,337,Pure Breed,Light,2020-03-04 16:40:00,2019-03-27 00:00:00,Spayed Female,343,0.0,Cream,Labrador Retriever,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814305,Yes,2020-02-27 14:52:00,Travis (TX),Stray,Normal,Dog,Intact Female,730,Pure Breed,Dark,2020-03-04 16:54:00,2018-02-27 00:00:00,Spayed Female,736,0.0,Black/White,Australian Cattle Dog,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814303,No,2020-02-27 14:36:00,Austin (TX),Stray,Normal,Dog,Intact Female,365,Pure Breed,Dark,2020-03-03 17:15:00,2019-02-27 00:00:00,Spayed Female,370,0.0,Chocolate/White,Chihuahua Longhair/Yorkshire Terrier,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814300,No,2020-02-27 13:41:00,Austin (TX),Stray,Injured,Cat,Intact Female,31,Pure Breed,Dark,2020-03-07 12:47:00,2020-01-27 00:00:00,Intact Female,40,1.0,Black,Domestic Shorthair,0.7042253521126761,1,1,"(-1.001, 50.4]",1
A814299,No,2020-02-27 13:04:00,Austin (TX),Stray,Normal,Dog,Neutered Male,184,Pure Breed,Light,2020-03-02 11:20:00,2019-08-27 00:00:00,Neutered Male,188,0.0,Tan/Black,Ibizan Hound,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814298,No,2020-02-27 13:09:00,Austin (TX),Wildlife,Normal,Bat,Unknown,730,Pure Breed,Dark,2020-02-27 15:07:00,2018-02-27 00:00:00,Unknown,730,1.0,Brown,Bat,0.11655011655011654,0,0,"(366.0, 730.0]",0
A814297,Yes,2020-02-27 13:01:00,Travis (TX),Stray,Normal,Dog,Intact Male,184,Mixed Breed,Dark,2020-03-02 12:55:00,2019-08-27 00:00:00,Intact Male,188,0.0,Brown/Black,Black Mouth Cur Mix,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814296,Yes,2020-02-27 12:50:00,Austin (TX),Stray,Normal,Dog,Intact Male,1095,Pure Breed,Dark,2020-03-06 12:19:00,2017-02-27 00:00:00,Intact Male,1103,0.0,Black Brindle/White,Pit Bull,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A814295,Yes,2020-02-27 12:31:00,Austin (TX),Stray,Normal,Dog,Intact Male,1461,Pure Breed,Light,2020-03-09 13:39:00,2016-02-27 00:00:00,Neutered Male,1472,0.0,Blue,Pit Bull,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814293,No,2020-02-27 11:52:00,Austin (TX),Stray,Normal,Dog,Intact Female,75,Pure Breed,Light,2020-03-03 16:27:00,2019-12-14 00:00:00,Spayed Female,80,0.0,Tricolor,Anatol Shepherd,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814292,No,2020-02-27 11:52:00,Austin (TX),Stray,Normal,Dog,Intact Male,123,Pure Breed,Light,2020-03-02 18:11:00,2019-10-27 00:00:00,Neutered Male,127,0.0,White,Great Pyrenees,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814291,Yes,2020-02-27 11:37:00,Austin (TX),Abandoned,Normal,Cat,Intact Male,365,Pure Breed,Dark,2020-03-03 12:40:00,2019-02-27 00:00:00,Neutered Male,370,0.0,Black/White,Domestic Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814287,Yes,2020-02-27 10:26:00,Austin (TX),Stray,Injured,Dog,Spayed Female,2922,Pure Breed,Light,2020-03-16 17:08:00,2012-02-27 00:00:00,Spayed Female,2940,0.0,Fawn,Pit Bull,0.7042253521126761,1,1,"(1654.2, 5478.0]",1
A814284,No,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,365,Pure Breed,Dark,2020-03-01 18:53:00,2019-02-27 00:00:00,Unknown,368,1.0,Brown,Bat,0.11655011655011654,0,0,"(155.0, 365.0]",0
A814283,No,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,365,Pure Breed,Dark,2020-02-29 09:29:00,2019-02-27 00:00:00,Unknown,367,1.0,Brown,Bat,0.11655011655011654,0,0,"(155.0, 365.0]",0
A814282,No,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,365,Pure Breed,Dark,2020-02-29 09:28:00,2019-02-27 00:00:00,Unknown,367,1.0,Brown,Bat,0.11655011655011654,0,0,"(155.0, 365.0]",0
A814281,No,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,365,Pure Breed,Dark,2020-02-29 09:26:00,2019-02-27 00:00:00,Unknown,367,1.0,Brown,Bat,0.11655011655011654,0,0,"(155.0, 365.0]",0
A814280,No,2020-02-27 08:51:00,Austin (TX),Wildlife,Normal,Bat,Unknown,365,Pure Breed,Dark,2020-02-29 09:25:00,2019-02-27 00:00:00,Unknown,367,1.0,Brown,Bat,0.11655011655011654,0,0,"(155.0, 365.0]",0
A814279,No,2020-02-27 08:42:00,Austin (TX),Wildlife,Normal,Bat,Unknown,365,Pure Breed,Dark,2020-02-29 09:25:00,2019-02-27 00:00:00,Unknown,367,1.0,Brown,Bat,0.11655011655011654,0,0,"(155.0, 365.0]",0
A814274,No,2020-02-26 18:56:00,Austin (TX),Stray,Normal,Dog,Intact Male,92,Pure Breed,Dark,2020-03-01 18:18:00,2019-11-26 00:00:00,Neutered Male,96,0.0,Black/Tan,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814273,Yes,2020-03-04 17:28:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,99,Pure Breed,Dark,2020-03-05 17:33:00,2019-11-26 00:00:00,Neutered Male,100,0.0,Black/White,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814272,No,2020-02-26 18:56:00,Austin (TX),Stray,Normal,Dog,Intact Male,92,Pure Breed,Light,2020-03-01 18:44:00,2019-11-26 00:00:00,Neutered Male,96,0.0,White/Black,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814270,Yes,2020-02-26 17:39:00,Austin (TX),Stray,Normal,Dog,Intact Female,1095,Pure Breed,Dark,2020-03-10 17:18:00,2017-02-26 00:00:00,Spayed Female,1108,0.0,Black,German Shepherd,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A814269,Yes,2020-02-26 17:29:00,Austin (TX),Stray,Normal,Dog,Intact Female,365,Pure Breed,Light,2020-03-02 16:19:00,2019-02-26 00:00:00,Spayed Female,370,0.0,Red/Black,German Shepherd,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814268,No,2020-02-26 17:13:00,Austin (TX),Stray,Normal,Dog,Intact Female,365,Pure Breed,Dark,2020-03-01 17:09:00,2019-02-26 00:00:00,Spayed Female,369,0.0,Brown/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814266,Yes,2020-02-26 16:20:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,80,Pure Breed,Dark,2020-02-29 16:29:00,2019-12-08 00:00:00,Spayed Female,83,0.0,Brown/Tan,Chihuahua Shorthair/Dachshund,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814265,Yes,2020-02-26 16:20:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,549,Pure Breed,Dark,2020-03-02 12:55:00,2018-08-26 00:00:00,Neutered Male,554,0.0,Black,Chihuahua Shorthair,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814259,Yes,2020-02-26 15:23:00,Austin (TX),Owner Surrender,Sick,Cat,Intact Male,730,Pure Breed,Dark,2020-03-01 13:04:00,2018-02-26 00:00:00,Intact Male,734,0.0,Brown Tabby,Domestic Shorthair,0.7042253521126761,1,1,"(366.0, 730.0]",1
A814252,No,2020-02-26 14:07:00,Austin (TX),Wildlife,Sick,Bat,Unknown,365,Pure Breed,Dark,2020-03-01 14:58:00,2019-02-26 00:00:00,Unknown,369,1.0,Black,Bat,0.7042253521126761,0,0,"(155.0, 365.0]",1
A814250,Yes,2020-02-26 13:39:00,Austin (TX),Stray,Normal,Dog,Intact Female,123,Pure Breed,Dark,2020-02-26 14:39:00,2019-10-26 00:00:00,Intact Female,123,0.0,Black/White,Alaskan Husky,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814249,Yes,2020-02-26 13:39:00,Austin (TX),Stray,Normal,Dog,Intact Male,123,Pure Breed,Dark,2020-02-26 14:39:00,2019-10-26 00:00:00,Intact Male,123,0.0,Black/White,Alaskan Husky,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814248,No,2020-02-26 12:47:00,Austin (TX),Stray,Normal,Dog,Intact Female,730,Pure Breed,Dark,2020-03-01 16:53:00,2018-02-26 00:00:00,Spayed Female,734,0.0,Brown/Black,Border Collie,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814246,Yes,2020-02-26 13:12:00,Travis (TX),Stray,Normal,Dog,Spayed Female,1826,Pure Breed,Light,2020-03-06 12:20:00,2015-02-26 00:00:00,Spayed Female,1835,0.0,Tan,Labrador Retriever,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814243,Yes,2020-02-26 12:37:00,Austin (TX),Stray,Normal,Cat,Neutered Male,1461,Pure Breed,Light,2020-03-07 16:45:00,2016-02-26 00:00:00,Neutered Male,1471,0.0,Blue Tabby/White,Domestic Shorthair,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814241,No,2020-02-26 12:27:00,Austin (TX),Stray,Normal,Dog,Intact Female,730,Pure Breed,Dark,2020-03-01 16:46:00,2018-02-26 00:00:00,Spayed Female,734,0.0,Black,German Shepherd,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814239,No,2020-02-26 12:06:00,Travis (TX),Stray,Normal,Cat,Intact Female,730,Pure Breed,Light,2020-03-01 09:58:00,2018-02-26 00:00:00,Intact Female,734,0.0,Calico,Domestic Shorthair,0.11655011655011654,1,1,"(366.0, 730.0]",0
A814237,No,2020-02-26 12:06:00,Travis (TX),Stray,Normal,Cat,Unknown,730,Pure Breed,Dark,2020-03-01 09:58:00,2018-02-26 00:00:00,Unknown,734,0.0,Black/White,Domestic Shorthair,0.11655011655011654,0,1,"(366.0, 730.0]",0
